
17.963294279781238,8.798624156843776,5901.544883038489,g
-3.365731628062934,2.0431857967871854,3952.991375288208,r
-15.845646994410634,7.638537883052346,2808.2712265576342,r
-2.9229072244651917,6.510703843442127,2511.3914027893843,r
14.172875865014985,3.8025320909987608,7031.287043147553,g
-6.637541505862922,4.956144551345203,5871.228243727026,r
-9.472119652692063,8.748412972704699,6623.017777375662,r
-17.468251277537615,9.460221885371018,9166.195642243469,r
-7.052419638800517,7.763152069888392,2734.78603088249,r
3.9421327930538506,8.512706725211995,7562.001959673474,g
6.145949301099569,0.6472469082784179,4502.1892808347475,g
-1.7247415296637265,4.87302612874763,4891.8192009956765,r
-2.6897022418585568,4.803626231180332,6274.644983407438,r
7.063382668943792,5.3478272890110246,1943.4575973740098,g
2.4471148278883694,4.503087934170126,4472.927658170909,g
